"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"Brolia","ZONE eSports","Top",2,"0%",,10,12,2,1,"46.2%","38.5%","23.5%","0%",-654,-511,-19,5.1,"18.1%",375,"18.8%",,165,"21.2%",,0.52,0.09,0.08
"Crimson","Big Plays Incorporated","Jungle",4,"25%",,9,27,32,1.5,"55.4%","12.2%","26.5%","0%",-16,-282,-1.8,3.1,"12.8%",237,"12.8%",,161,"16.7%",,0.42,0.08,0.26
"Crimson","Big Plays Incorporated","Top",2,"0%",,1,8,4,0.6,"29.4%","5.9%","21.1%","0%",-290,-457,-13.5,6.3,"24.9%",432,"28.7%",,149,"19.4%",,0.39,0.07,0.07
"Crisange","NumberOne Esports","Top",6,"0%",,18,32,26,1.4,"59.5%","24.3%","21.6%","0%",-249,-198,-9.3,5.7,"22.8%",366,"23.0%",,170,"20.7%",,0.21,0.04,0.09
"Crystal","Dark Passage","Jungle",14,"79%",,49,26,134,7,"71.5%","19.1%","18.1%","50%",233,120,2.4,3.5,"13.2%",230,"11.9%",,220,"19.2%",,0.47,0.06,0.24
"Decagon Moon","NumberOne Esports","Jungle",14,"36%",,42,44,106,3.4,"70.1%","19.9%","17.5%","29%",-10,81,-0.1,3.1,"12.5%",275,"15.8%",,175,"18.6%",,0.5,0.06,0.23
"Dumbledoge","Beşiktaş Esports","Middle",2,"0%",,8,9,11,2.1,"73.1%","30.8%","21.4%","0%",-132,-133,-0.5,5.3,"18.4%",419,"28.1%",,165,"21.5%",,0.56,0.04,0.12
"Dumbledoge","Beşiktaş Esports","Support",12,"100%",,16,31,171,6,"70.6%","6.0%","23.3%","25%",-22,-80,-3,0.6,"2.6%",172,"7.6%",,157,"12.5%",,1.04,0.14,0.26
"Elwind","Dark Passage","Top",14,"79%",,37,24,111,6.2,"57.8%","14.5%","16.7%","7%",85,-51,0.1,7,"24.9%",398,"20.7%",,239,"20.8%",,0.4,0.08,0.13
"Elysion","Team Turquality","Middle",14,"36%",,65,40,80,3.6,"62.8%","28.1%","16.7%","43%",136,14,3.6,7,"26.2%",521,"27.4%",,234,"23.5%",,0.42,0.04,0.18
"Energy","Beşiktaş Esports","Middle",12,"100%",,66,24,121,7.8,"70.6%","24.9%","18.0%","17%",6,7,0.5,6.8,"22.9%",583,"26.1%",,274,"21.8%",,0.27,0.05,0.18
"Euphony","ZONE eSports","Jungle",8,"13%",,20,45,44,1.4,"58.7%","18.3%","21.4%","25%",-230,-49,-0.6,2.9,"12.5%",230,"12.1%",,153,"17.5%",,0.69,0.09,0.25
"fabFabulous","HWA Gaming","Top",12,"75%",,56,39,98,3.9,"62.6%","22.8%","23.6%","8%",129,-54,4.8,6.4,"24.6%",448,"21.5%",,247,"21.0%",,0.36,0.04,0.06
"Halpern","Team Turquality","Jungle",2,"0%",,6,6,10,2.7,"61.5%","23.1%","14.3%","50%",382,228,3.5,3.4,"14.6%",283,"16.6%",,180,"19.7%",,0.28,0.07,0.31
"HolyPhoenix","Dark Passage","ADC",12,"75%",,78,18,68,8.1,"69.2%","37.0%","14.2%","8%",19,56,0.6,8,"31.9%",653,"33.7%",,295,"25.7%",,0.09,0,0.12
"Honos","Beşiktaş Esports","ADC",2,"0%",,8,6,5,2.2,"50.0%","30.8%","14.3%","0%",271,88,2,7.6,"33.7%",356,"23.8%",,220,"28.3%",,0.06,0.01,0.08
"jer0m","ATLAS eSports Team","Top",14,"43%",,46,53,85,2.5,"61.2%","21.5%","19.7%","7%",158,83,7.6,7.1,"26.4%",474,"26.2%",,230,"23.6%",,0.25,0.05,0.08
"KissNkite","Team Turquality","ADC",14,"36%",,58,41,84,3.5,"61.5%","25.1%","17.1%","7%",44,11,4,7.8,"34.1%",417,"22.1%",,256,"25.3%",,0.12,0.02,0.09
"KonDziSan","Team Turquality","Jungle",12,"42%",,33,53,94,2.4,"62.0%","16.1%","26.8%","58%",305,228,2.7,3.1,"12.0%",233,"12.5%",,179,"17.8%",,0.57,0.06,0.24
"Korpse","ZONE eSports","Support",4,"0%",,6,21,16,1,"61.1%","16.7%","22.6%","50%",44,-253,0.3,0.8,"4.4%",288,"15.5%",,80,"10.4%",,0.92,0.13,0.19
"LEYL-Ü NEHAR","Big Plays Incorporated","Middle",4,"25%",,23,21,30,2.5,"71.6%","31.1%","20.6%","0%",-301,-279,-0.8,7,"26.4%",473,"24.4%",,236,"24.2%",,0.2,0.1,0.14
"LEYL-Ü NEHAR","NumberOne Esports","Middle",10,"50%",,43,38,50,2.4,"60.0%","27.7%","24.1%","20%",-274,-407,-9.2,7.3,"31.7%",444,"25.0%",,232,"24.1%",,0.31,0.08,0.14
"LongB","Team Turquality","Top",14,"36%",,56,49,83,2.8,"60.2%","24.2%","20.4%","21%",-48,106,-1.4,6.4,"24.6%",502,"26.7%",,217,"21.6%",,0.38,0.04,0.11
"Lvsyan","ATLAS eSports Team","Middle",14,"43%",,76,46,60,3,"63.6%","35.5%","17.1%","36%",10,1,-5.4,7.2,"28.8%",552,"30.2%",,249,"25.4%",,0.36,0.06,0.13
"Madness","ZONE eSports","ADC",6,"17%",,25,28,26,1.8,"58.6%","28.7%","17.5%","0%",-177,15,-11.3,7.3,"31.3%",492,"24.9%",,236,"26.1%",,0.1,0.04,0.05
"Marshall","Big Plays Incorporated","Top",8,"38%",,24,26,49,2.8,"59.3%","19.5%","21.1%","13%",1,-100,3.4,6.9,"26.2%",411,"22.7%",,206,"21.8%",,0.42,0.03,0.05
"masterwork","Big Plays Incorporated","Support",8,"13%",,12,34,89,3,"71.1%","8.5%","17.8%","38%",190,132,-5,0.6,"3.1%",184,"9.5%",,119,"12.3%",,1.11,0.1,0.28
"Mean","Dark Passage","ADC",2,"100%",,13,4,6,4.8,"42.2%","28.9%","23.5%","0%",86,101,5,7.2,"24.3%",428,"20.7%",,268,"21.9%",,0.13,0.04,0.07
"Nardeus","Beşiktaş Esports","ADC",12,"100%",,94,29,95,6.5,"71.3%","35.5%","21.8%","25%",191,3,10.6,9,"36.6%",673,"29.9%",,339,"26.4%",,0.08,0,0.1
"Naru","Dark Passage","Middle",14,"79%",,67,29,77,5,"56.3%","26.2%","20.1%","29%",182,30,4.7,7.8,"27.9%",535,"27.5%",,268,"23.3%",,0.24,0.07,0.18
"NasesUyno","Big Plays Incorporated","Middle",2,"0%",,5,6,2,1.2,"41.2%","29.4%","15.8%","0%",-417,54,-6,6.9,"28.2%",267,"17.6%",,183,"23.8%",,0.16,0.04,0.07
"NasesUyno","NumberOne Esports","Top",8,"63%",,20,16,66,5.4,"62.8%","14.6%","15.4%","25%",247,392,1.8,6,"21.3%",428,"24.2%",,201,"20.2%",,0.33,0.04,0.08
"NasesUyno","Big Plays Incorporated","Top",4,"25%",,11,16,29,2.5,"54.1%","14.9%","15.7%","0%",-322,-28,-5.5,5.2,"17.6%",436,"23.1%",,168,"17.3%",,0.19,0.08,0.05
"Padden","NumberOne Esports","ADC",6,"0%",,19,28,24,1.5,"58.1%","25.7%","18.9%","0%",-245,-241,-3.8,7.3,"32.9%",429,"25.4%",,213,"24.8%",,0.1,0,0.1
"Padden","HWA Gaming","Top",1,"100%",,3,0,2,5,"38.5%","23.1%","0.0%","0%",-144,254,-14,6.3,"28.2%",446,"22.8%",,255,"20.2%",,0.25,0.04,0.04
"Realen","ZONE eSports","Top",12,"17%",,29,59,42,1.2,"48.6%","19.9%","19.9%","25%",-279,-378,-9.1,6.1,"22.4%",415,"24.0%",,182,"20.7%",,0.41,0.01,0.05
"Revanche","NumberOne Esports","ADC",2,"0%",,5,9,12,1.9,"85.0%","25.0%","20.9%","50%",-353,-73,-11.5,7.6,"37.0%",438,"27.5%",,221,"28.1%",,0.08,0.02,0.1
"Revanche","HWA Gaming","ADC",2,"100%",,17,2,21,19,"73.1%","32.7%","7.7%","50%",131,225,-2,7.3,"29.1%",681,"30.5%",,338,"24.7%",,0.08,0,0.15
"Ritix","Big Plays Incorporated","ADC",14,"29%",,80,45,64,3.2,"67.3%","37.4%","17.1%","36%",-76,-95,-2.6,8.5,"35.9%",523,"28.9%",,269,"28.6%",,0.15,0.04,0.06
"Scatz","Big Plays Incorporated","Support",6,"50%",,0,18,58,3.2,"80.6%","0.0%","25.0%","33%",-50,-358,-4.3,0.4,"1.8%",121,"8.8%",,98,"10.0%",,1.07,0.08,0.27
"Stansfield","NumberOne Esports","ADC",2,"100%",,17,5,16,6.6,"67.3%","34.7%","18.5%","50%",342,266,5,7.6,"36.5%",627,"27.7%",,306,"25.8%",,0.07,0.03,0.12
"Stomaged","HWA Gaming","Jungle",14,"79%",,49,24,137,7.8,"67.9%","17.9%","13.6%","43%",77,112,0.6,3.3,"12.7%",331,"15.6%",,222,"18.6%",,0.47,0.08,0.2
"Swanepoel","NumberOne Esports","Support",14,"36%",,8,55,137,2.6,"68.7%","3.8%","21.8%","14%",-129,18,-0.9,0.5,"2.5%",118,"7.2%",,109,"11.2%",,1.14,0.15,0.22
"t4nky","ZONE eSports","Jungle",4,"0%",,7,17,17,1.4,"66.7%","19.4%","18.3%","75%",-74,-257,3.5,3.5,"15.0%",197,"11.5%",,144,"19.5%",,0.59,0.04,0.22
"Tantrum","ZONE eSports","ADC",8,"13%",,23,32,33,1.8,"65.9%","27.1%","17.0%","25%",-417,-184,-8.1,8,"36.4%",483,"27.9%",,237,"28.1%",,0.13,0.03,0.14
"Thaldrin","Beşiktaş Esports","Top",14,"86%",,63,33,124,5.7,"64.3%","21.6%","18.9%","21%",183,337,6.4,7.2,"25.6%",524,"24.3%",,263,"21.6%",,0.37,0.06,0.12
"Theokoles","Beşiktaş Esports","Jungle",13,"85%",,31,32,132,5.1,"60.8%","11.6%","19.4%","31%",-60,-66,-0.9,3.4,"13.7%",266,"12.1%",,219,"18.2%",,0.57,0.08,0.18
"Touch","Dark Passage","Support",14,"79%",,12,43,169,4.2,"70.7%","4.7%","29.9%","14%",25,-29,2.4,0.7,"3.1%",153,"8.1%",,135,"11.6%",,1.06,0.15,0.23
"Trix","ZONE eSports","Jungle",2,"50%",,7,7,11,2.6,"66.7%","25.9%","15.6%","50%",63,-80,-5,2.5,"9.3%",138,"8.1%",,157,"16.8%",,1.02,0.13,0.21
"Tyresse","Beşiktaş Esports","Support",2,"0%",,2,8,14,2,"61.5%","7.7%","19.0%","0%",18,119,2.5,0.9,"3.4%",165,"12.0%",,69,"9.0%",,1.21,0.27,0.24
"Tyresse","ZONE eSports","Support",8,"13%",,2,42,60,1.5,"56.9%","1.8%","20.0%","0%",-117,8,3.1,0.7,"3.0%",146,"8.3%",,86,"9.8%",,1.17,0.2,0.18
"Un1tback","Team Turquality","Support",14,"36%",,13,51,133,2.9,"63.2%","5.6%","21.3%","7%",62,185,-0.6,0.6,"2.8%",199,"10.7%",,117,"11.6%",,1.01,0.18,0.27
"Uthenera","HWA Gaming","Support",14,"79%",,14,41,168,4.4,"66.4%","5.1%","23.2%","21%",103,219,-0.1,0.6,"3.6%",176,"8.4%",,150,"12.3%",,0.93,0.14,0.29
"wtcN","HWA Gaming","Middle",14,"79%",,63,47,88,3.2,"55.1%","23.0%","26.6%","36%",248,80,3.6,6.9,"25.1%",516,"25.8%",,253,"21.8%",,0.3,0.05,0.13
"Zeitnot","HWA Gaming","ADC",12,"75%",,70,22,89,7.2,"71.6%","31.5%","14.6%","25%",584,458,15.8,8.4,"34.8%",600,"28.2%",,309,"27.0%",,0.17,0.04,0.2
"Zergsting","ZONE eSports","Support",2,"50%",,0,15,18,1.2,"66.7%","0.0%","33.3%","100%",-3,-236,-2,0.7,"2.9%",125,"7.8%",,96,"9.4%",,1.32,0.17,0.3
